ID,First Name,Last Name,Email,Car Make,Car Model,VIN,Manufactured Date,Age of Vehicle (Years)
22a2e398-b68f-43ca-9210-155e578d0cb7,Mark,Thompson,mark.thompson571@example.com,Kia,Sportage,ST735EN17RFFVCWCG,2022-12-10,3
22eacf7f-1aca-433a-bd28-7655034c2956,Sarah,Harris,sarah.harris906@example.com,Nissan,Sentra,35A74H6873L14ZQQD,2022-04-28,3
22eb5b81-f6f4-4ea1-b989-b7525f38a6b5,James,Brown,james.brown518@example.com,Mazda,CX-5,CU0G89B4ZO4LFLD8Z,2018-10-18,7
231e7531-0b83-4775-a0ae-06e692698538,Amanda,Thomas,amanda.t@example.com,Subaru,Outback,4S4BSANC5M3123456,2021-04-18,4
2361d650-82d6-40a0-a49e-2cd22715677b,Michael,Moore,michael.moore679@example.com,Mazda,Mazda3,25ZFA1R2KVFVP9N16,2021-02-26,4
238369b5-f78b-4fce-a933-f0d1d06b3833,James,Lee,james.lee370@example.com,Hyundai,Elantra,AIHIVIR6YI2JMUTIK,2023-08-02,2
23a1c3ff-9137-4b25-a570-f13561738baf,Jane,Anderson,jane.anderson909@example.com,Tesla,Model S,HHO8UE42G1FXKV7BT,2020-03-10,5
23b3384f-bf17-4d6b-a237-7b6bf61ae603,Jane,Williams,jane.williams832@example.com,Mazda,CX-5,000EGMZJHA5MIHCWR,2023-06-17,2
23c04da5-d8b2-4387-b057-dbd376483c73,Sophia,Harris,sophia.harris183@example.com,Toyota,Camry,Y3UVYWRJBK65FRRCY,2020-03-13,5
24bcd1bf-d0e3-4ed1-8fd5-23d6b6e065f2,Daniel,Miller,daniel.miller599@example.com,Hyundai,Elantra,T6KR6YRL61NJRMJWN,2021-04-17,4
24c7e826-d5f3-470e-8216-f5bdad5d9e4c,Michelle,Smith,michelle.smith169@example.com,Toyota,Corolla,6JSRVAWYJE3SJ63W9,2019-12-19,6
2540527e-55c1-433f-bfa5-01a4a52ed2e2,Sarah,Taylor,sarah.taylor841@example.com,Ford,Explorer,TZEVQ892P2475K1Q7,2023-12-03,2
258259e1-7888-4a25-bb6f-447b449b9c9d,John,Johnson,john.johnson71@example.com,Kia,Sorento,CUXS0C09O6OIBC5CL,2024-06-11,1
259675d6-0c42-449f-820c-04989a7837c4,Daniel,Anderson,daniel.anderson548@example.com,Ford,Focus,TD6TG7D493FGZG2WM,2018-11-20,7
25b8248d-05ad-43e4-bc4f-ec433b3d6aa1,Michael,Thomas,michael.thomas547@example.com,Mazda,CX-5,7O1MNQOBGK4SUA8O4,2023-06-12,2
2600f8b8-b798-4ad8-aedf-af11fdb02d7c,Sophia,Anderson,sophia.anderson774@example.com,Honda,CR-V,RH3BRT2TTSBVTUBLG,2017-05-15,8
26085833-ec78-4d8d-9951-8cb51199292d,Chris,Anderson,chris.a@example.com,Mazda,CX-5,JM3KFBDM8M0123456,2020-10-12,5
2664c32e-1095-47dd-8218-3267eb47e0df,Emily,Jackson,emily.jackson437@example.com,Tesla,Model Y,2JSH5N4MJ8QX5LPDR,2017-02-03,9
267cbe29-e76c-41e6-9b68-2c5a69763049,Kevin,White,kevin.white784@example.com,Audi,A4,SE18JZO4XOYXLCX8S,2018-03-22,7
270d034b-0789-41a8-87b8-08ea5558b6f9,Brian,Williams,brian.williams491@example.com,Mazda,Mazda3,P0X88XI8O683U18CN,2022-11-19,3
2723ee1e-4ddc-47f6-9764-e6433594219b,Brian,White,brian.white803@example.com,Hyundai,Sonata,GEOO5NR0X1QYJSESN,2020-02-12,6
272ef89b-2ff8-4438-a159-66a6ffede811,Robert,Brown,robert.brown389@example.com,BMW,5 Series,IXDA1TRK434VUBSKI,2018-03-17,7
27352cfe-35cb-4313-892a-ad461e73893c,Brian,Taylor,brian.taylor51@example.com,Kia,Sorento,QA2GQ43TNYJNGP8JG,2019-09-17,6
273e0325-926d-4e30-bd83-4298bf32676a,Emily,Williams,emily.williams104@example.com,Kia,Sportage,8T5IRW1B7F635XA0P,2021-02-21,4
274e720a-5e81-4410-b1fe-94fc519ba5f6,Amanda,Miller,amanda.miller894@example.com,Kia,Sportage,4SVBZ2RAV0WJC2YV3,2023-04-28,2
2751a84e-9090-4542-87cb-600c64d1a1ca,Kevin,Garcia,kevin.garcia539@example.com,Audi,A6,99JJWY2ODGXECA16Q,2017-10-05,8
27a2d2d9-6c0d-40c3-a0cc-10aa80b64f74,Lisa,Wilson,lisa.wilson@example.com,Audi,A4,WAUFFAFL0DN123456,2021-09-19,4
281115c3-1153-4412-880f-1fdd8583dfc1,Jennifer,Anderson,jennifer.anderson780@example.com,Kia,Sportage,CT7EQHJAB1RM8Q0WW,2024-02-05,2
2918534f-d469-4997-bfc6-d3723f6f9932,Andrew,Garcia,andrew.garcia693@example.com,Kia,Sorento,I3KWCD2YFP4HU0GIO,2021-03-23,4
291f8c60-31e7-4f9c-b47f-dbe8473b04fb,Michael,Thompson,michael.thompson656@example.com,Audi,A4,JV59WS4B5RB12V7A2,2020-10-14,5
295f1af0-9c7c-472a-8e18-27e852a8453a,Robert,Thomas,robert.thomas781@example.com,Nissan,Sentra,1VEZVPCW0BKAWXU7D,2017-09-16,8
2976bd38-05d6-4d2f-88b9-7d704e63492e,Brian,Taylor,brian.taylor70@example.com,Toyota,RAV4,BWKJGO12RPTV6L6DR,2019-10-17,6
2a176187-d343-4101-87a4-e9a3762eb2e3,David,Brown,david.brown809@example.com,BMW,5 Series,VKIETUQEHLEZXZY7E,2017-10-22,8
2adb2ec1-b500-49ad-87ac-3c8dee602714,Jane,Moore,jane.moore63@example.com,Kia,Sorento,Y5NCB94TMKAWXS3RE,2019-04-13,6
2b21749f-52b7-44d3-ab49-4e89e6b89f68,James,Miller,james.miller@example.com,Mercedes,C-Class,WDDWF4HB9EF123456,2020-07-08,5
2b5123c2-0317-44ac-9e82-b967725748a3,Sophia,Martin,sophia.martin342@example.com,BMW,5 Series,GEPGRRWP1W6N9YZK5,2019-09-16,6
2b56340e-3768-4db1-89fd-0595c0ac2975,Amanda,Lee,amanda.lee541@example.com,Kia,Sorento,1RXMJFMDYQY3FT2FJ,2022-06-03,3
2b99e2a0-7a59-4751-bbfa-6847e4c4db3d,Amanda,Williams,amanda.williams931@example.com,Honda,Civic,451IKG9GKCSQE6G9P,2022-03-20,3
2b9d5427-fa05-432a-8dcc-cad9f7e70aee,Kevin,Thomas,kevin.thomas376@example.com,Audi,A4,7QTILMN0RSU1ORLHI,2023-11-02,2
2ba932c1-03b6-4053-8ac5-2e5f9330bb2c,Mark,Harris,mark.harris723@example.com,Audi,A4,OB506SXV890A8M2JM,2024-05-25,1
2bd378e8-f094-473d-8b22-8a78188894f0,Daniel,Anderson,daniel.anderson468@example.com,Ford,Explorer,VY0KMAFIWPJ3EVK35,2022-04-08,3
2bdbf5d0-6080-45b1-8719-ffa56f8c4804,David,Johnson,david.johnson90@example.com,Audi,A6,X89X7HHX4IY7JB0BT,2018-12-02,7
2bf09372-5801-4bff-9866-001da61dbb35,Amanda,Taylor,amanda.taylor596@example.com,Toyota,Corolla,29K1MWGNAQMQ6M2C5,2019-06-25,6
2c714f73-8948-44dd-b9fc-24486553bec3,James,Thomas,james.thomas33@example.com,Toyota,Corolla,NDLCB879Y70SXPV55,2018-08-11,7
2c78f795-1508-4846-8a83-1cf15089cc09,Mark,Johnson,mark.johnson129@example.com,BMW,3 Series,L3A355M60357UDK4B,2022-07-17,3
2c842739-c9b1-4bf2-b654-faa63c52e7b6,Kevin,Brown,kevin.brown347@example.com,Hyundai,Elantra,WP5DUIM9YRVSTSNY0,2019-08-29,6
2cb48628-3710-49e8-ae20-ef80f9b343a6,Lisa,Thomas,lisa.thomas746@example.com,Toyota,RAV4,15O150BJWVBBRWDCP,2019-03-03,6
2cd8547a-26fe-4b66-86d5-0520d3e2a06f,Michael,White,michael.white110@example.com,Nissan,Altima,0WDYCAG76ZNQA4Q8W,2021-06-21,4
2cfe9509-3cb1-48d7-b010-8d765c432825,Robert,Lee,robert.lee624@example.com,Kia,Sportage,4820F8070WLLBMOT5,2020-07-28,5
2d213178-0653-4a04-8cfd-240877ba9f19,Robert,Taylor,robert.taylor697@example.com,Honda,Civic,USQNBN2NCQ0PTRURW,2022-05-28,3
2d42277e-36dc-4c2e-87be-a396ca9495a7,Jane,Smith,jane.smith304@example.com,Honda,Accord,1C7VVI9SJEKLLWAEE,2023-10-28,2
2d7afc9b-5e91-47ae-ac3a-2df7680862c2,Michelle,Smith,michelle.smith20@example.com,Audi,A4,V406EVB76T83EIV4I,2017-08-29,8
2dbe6359-435b-4d03-8bc6-c7f98e709b23,Emily,Thompson,emily.thompson432@example.com,Ford,F-150,VUB3570MPKGGRULW6,2019-05-06,6
2dd5461c-f7f3-4952-b940-1283766a9877,Jennifer,Taylor,jennifer.t@example.com,Hyundai,Elantra,5NPD84LF4KH123456,2022-06-25,3
2e0c5893-e7e5-4d15-ad88-fc5c3793d3e0,Mark,Garcia,mark.garcia939@example.com,Honda,CR-V,2Z2LVIIGFRZ2ULW3T,2021-11-20,4
2e0f6c81-3bad-4162-a1db-964184887aa6,Daniel,Thompson,daniel.thompson177@example.com,Tesla,Model 3,GNLYCFBW24SDPDPGU,2020-10-08,5
2e970616-5563-45e2-9de0-245ebcc4a525,Brian,Lee,brian.lee669@example.com,Audi,A6,VNSUQDZ9TS9R5CHCA,2019-08-12,6
2ea8b132-3746-4c0d-9079-0a63050c0800,Laura,Williams,laura.williams802@example.com,Tesla,Model Y,1NQVTJNDI09754G8O,2020-09-20,5
2eba6081-d7b0-430a-b67b-4d31c6cf2c79,Lisa,Jackson,lisa.jackson102@example.com,Toyota,RAV4,I4TGQVV3032XZ28NC,2023-04-04,2
2f2f3efd-386e-4f37-b6a1-0c218f030996,Laura,Clark,laura.clark99@example.com,Mazda,CX-5,DMO9FJCIMXWUEAXO7,2023-11-30,2
2f6748ea-edb4-4b9b-937d-0cc037feb41a,Daniel,Garcia,daniel.garcia897@example.com,Ford,F-150,CCUBMMNH7EHU9B3SC,2022-07-24,3
2f924f8f-516d-4ab9-b2dd-3f7770142e1d,Jennifer,Wilson,jennifer.wilson404@example.com,Audi,A4,6CHG9BIZ9EXUEOKD3,2024-08-15,1
2ff571dc-3a23-4452-9d6a-12bdd47c7fc3,John,Jackson,john.jackson626@example.com,Tesla,Model Y,LEJABE947BA0H6BJ7,2024-10-20,1
30050459-97c2-4292-9834-3c55f3634851,Kevin,Lee,kevin.lee755@example.com,Nissan,Sentra,8VKDPQXDPQP6OCDO5,2021-03-02,4
3089f39f-4748-49ef-98d6-628cae19eab6,David,Miller,david.miller600@example.com,Honda,Civic,FKBB1HUG092ZFAISI,2019-04-02,6
3092099a-25ec-43c6-bf51-0c2ac53d39d4,Michael,Smith,michael.smith95@example.com,Hyundai,Sonata,6OVUQRMWTX855RB29,2021-05-13,4
30aac8d6-2adb-4d05-992d-a06455bc6581,Jane,Garcia,jane.garcia439@example.com,Audi,A6,4DAV95NANN63EQAP0,2017-03-28,8
30e11e9c-fc8c-45ff-bab3-cccc4cbc594f,Daniel,Johnson,daniel.johnson74@example.com,Ford,F-150,DZ29ZIBHWX5ASMNYI,2019-06-23,6
312908f8-bc52-4609-86eb-3ac9f3e8b3a3,Jane,Martin,jane.martin991@example.com,Tesla,Model 3,XAGLWVG5QPY73XCZK,2017-09-26,8
31f3990d-6b9b-4359-b877-8e39b74d9ab8,Sophia,White,sophia.white225@example.com,Tesla,Model Y,Q6NGDVTHDZUR3EFRG,2022-01-01,4
31fcd113-75e3-4004-a832-c4f8a68e370a,Amanda,Martin,amanda.martin817@example.com,Tesla,Model 3,3LYA0CQ41DYDPIRBT,2020-12-21,5
31fd0d97-99c7-4bcf-920a-8bbc1971529f,Michelle,Thomas,michelle.thomas210@example.com,Audi,A4,3F059TDUOLFXRUJT5,2020-04-20,5
322e9ee8-815c-478a-b779-03e964bc0601,Lisa,Wilson,lisa.wilson@example.com,Audi,A4,WAUFFAFL0DN123456,2021-09-19,4
329b6565-da62-411f-98df-f45c2526f272,Robert,Thompson,robert.thompson420@example.com,Tesla,Model S,FZZE74WATIUOAE4HR,2024-01-21,2
32f1487d-5421-4be9-bfed-9b38c4151d0e,Jennifer,Garcia,jennifer.garcia411@example.com,BMW,3 Series,UTQFYBWVPLU1ADSHU,2023-02-01,3
3346008f-6846-4a3b-8255-98d2807092a6,Michelle,White,michelle.white684@example.com,Honda,Civic,9A9D5SMZNNYS9PRPU,2023-01-29,3
33571ae6-7d76-4f33-a1b1-c61ef1687eb1,Lisa,Jackson,lisa.jackson964@example.com,Kia,Sportage,PLINF3XSWI5QPNBJQ,2018-01-26,8
3364c459-5bc1-44b0-8ad3-60ce350a8aa3,Michael,Wilson,michael.wilson924@example.com,Toyota,Corolla,ZT0UAA6Z5G56AK3BM,2021-03-09,4
336fddca-1fab-4205-9d97-5e38b771a1d1,David,Jackson,david.jackson946@example.com,Tesla,Model 3,25IRRUL6XR5TCGFOC,2018-03-30,7
33b51b27-f078-4cc1-9645-fbee2b46ab05,David,Lee,david.lee479@example.com,Nissan,Sentra,1DAO3QTCTPKI5VQRS,2021-10-27,4
33b60762-26ae-4ab6-923e-a8da29a18ce0,James,Garcia,james.garcia751@example.com,Hyundai,Elantra,8AK9RSIZ7254LY8I8,2019-10-09,6
33e95f9e-b410-4c2f-975f-2ba1c0be591b,Lisa,Thompson,lisa.thompson201@example.com,Hyundai,Sonata,SZ4IHB2LR9C2GQRGT,2022-10-29,3
33eb5354-31b7-4d9d-ae9e-6c9b7b3f6b98,Andrew,Moore,andrew.moore588@example.com,Kia,Sorento,WB7S0XS9E4XXXZIPQ,2024-09-23,1
348a2625-7752-4874-953e-c1ce0cabbc45,Chris,Lee,chris.lee173@example.com,Ford,F-150,ZJVZDH45F95WZ10B6,2019-09-20,6
34ccbb73-ac14-45e0-b374-352a77b416cb,Jennifer,Wilson,jennifer.wilson861@example.com,Kia,Sportage,LXBWRQL4YPV24Q814,2020-02-11,6
34d38db9-26b5-4d7a-bbe4-ce3a25fd6b29,John,Martin,john.martin254@example.com,BMW,3 Series,5MT5ZQM57EM97HC56,2019-09-10,6
35a5a156-b756-4c8b-a1f9-478dc034ecd7,Andrew,Wilson,andrew.wilson290@example.com,Tesla,Model Y,HV6P7TDBVHJ0NRFE6,2019-07-27,6
35af0cf6-7c15-4007-bff9-05a3478d9f3e,Sophia,Anderson,sophia.anderson526@example.com,Hyundai,Elantra,XSJLTDO7LGH3M1WDI,2017-03-11,8
35b11685-6e0a-4f52-a1cc-c4db927888be,Kevin,Wilson,kevin.wilson41@example.com,Ford,F-150,B2RYSNGZN1H907Y7S,2022-05-24,3
35d3a62a-85fe-4115-be62-7dab15899e51,Michelle,Smith,michelle.smith373@example.com,Audi,A4,YNK909FSABEVBSBXR,2023-05-02,2
364d6fa3-6fcf-471b-9ad1-14c2847f92bb,Lisa,Wilson,lisa.wilson@example.com,Audi,A4,WAUFFAFL0DN123456,2021-09-19,4
36557dc8-3171-48eb-9c63-b12dc7ffb359,Emily,Williams,emily.w@example.com,Tesla,Model 3,5YJ3E1EA5KF123456,2022-01-05,4
36941297-4682-4748-83c6-344a5591903e,Jennifer,Taylor,jennifer.taylor580@example.com,Honda,CR-V,AUSTIX0BHPS876GCR,2019-03-10,6
369c2b84-7409-4e44-b640-f721b4cebc91,Sarah,Davis,sarah.davis@example.com,BMW,3 Series,WBA8E1C50HK123456,2023-02-14,3
36b75b95-c33c-42f2-8654-bd2122ade646,Emily,Davis,emily.davis151@example.com,Toyota,RAV4,M5A1OZ7CPRLLBTZXE,2017-02-14,9
37221886-99f9-48e7-bc3e-ebf26cf3b156,Laura,Smith,laura.smith261@example.com,Toyota,RAV4,IKGLAX9ENCB2CNTJ1,2019-07-30,6
376a9b2a-69c7-4786-ab7c-b2d8c5299fc8,Amanda,Harris,amanda.harris978@example.com,Audi,A6,9S6INFD7C4MZG5L4U,2019-10-11,6
37734e11-5705-419e-8169-56793b151d88,Michael,Johnson,michael.j@example.com,Ford,F-150,1FTFW1EF5EFC12345,2021-03-10,4
37aec21e-cfa9-4b5f-b66b-f6d00fd75010,Laura,Johnson,laura.johnson724@example.com,Toyota,Corolla,1XVKKM8A19BYPBW7U,2022-12-22,3
389c1a1f-ba6a-454d-9514-803f9d0e63f3,Kevin,Taylor,kevin.taylor175@example.com,Hyundai,Sonata,UP4SUGT3Y912Y2J2G,2017-04-16,8
38af21ba-536e-43fe-83a9-63395f47998f,John,Wilson,john.wilson89@example.com,Hyundai,Sonata,K0JUSQUU89RKPDN0C,2020-09-27,5
38e8eed3-6b3c-4311-b71e-6e7539cf28a4,Daniel,Harris,daniel.h@example.com,Lexus,RX350,2T2BZMCA8KC123456,2020-12-05,5
3956b3ce-b793-451f-b3f1-1636f90d9ebb,Lisa,Wilson,lisa.wilson@example.com,Audi,A4,WAUFFAFL0DN123456,2021-09-19,4
395b0c64-6e34-4393-8374-3c72c028c671,Lisa,Doe,lisa.doe240@example.com,Audi,A6,L1U0KIFG0HNFCWSPG,2019-12-10,6
3a298b4b-bcc2-45c2-8143-310904c13b2c,Sophia,Smith,sophia.smith268@example.com,Tesla,Model 3,UCK70G822VB6HYEU4,2022-09-15,3
3a2d6ea5-6b53-4bbc-b3f6-fb71f0554bec,Sophia,Davis,sophia.davis2@example.com,Nissan,Altima,AGWZYIHVRF55FZ3HV,2017-05-10,8
3a73331e-32e5-4a48-b42a-b3fefa1896a0,Laura,Garcia,laura.garcia605@example.com,Ford,Focus,7UH81QI5O1M8W659D,2017-04-24,8
3a92238e-c7c2-4076-8a8d-6bd39f93e0f1,Daniel,Garcia,daniel.garcia9@example.com,Audi,A6,U5JQVS2SHQKIZIIDK,2022-03-10,3
3ba040fd-f67a-4fe3-a9ff-eeeb1ecafe4d,James,Johnson,james.johnson127@example.com,BMW,5 Series,HF615DFN6BAPB25BW,2019-08-04,6
3ba119b5-7078-4d7a-a05d-dcc064f3959a,Jane,Harris,jane.harris949@example.com,Audi,A4,LAK5NS0WKIWVSFMF5,2023-08-09,2
3ba6a939-363e-4033-8b4b-547020b79fe7,John,Johnson,john.johnson739@example.com,BMW,5 Series,R94T98C7JU099FMEZ,2018-01-08,8
3bab32db-53e7-4585-8f4c-0d68684e77d9,Michelle,Johnson,michelle.johnson671@example.com,Ford,Explorer,FARLUTDS7WOMFW3EK,2019-05-28,6
3bdf9761-b7eb-4417-9ac4-2cae4ae1ef13,Chris,Taylor,chris.taylor359@example.com,Audi,A4,GYHTN4W1T6WX9VFS9,2022-11-14,3
3bf98fe2-080e-466c-bc26-141c90702949,Sophia,Harris,sophia.harris405@example.com,Nissan,Altima,FNT3F5HD27Y1VHOA0,2021-03-07,4
3bff7045-7b3a-4360-8cd3-4aeb36768273,Sarah,Martin,sarah.martin485@example.com,Hyundai,Elantra,FJ44EY5KXWU6WP91X,2024-02-21,1
3c2518ed-50a1-4a0f-a7ec-ab27f7becef9,Lisa,Lee,lisa.lee833@example.com,Nissan,Altima,RDQZJ5GU1K9D9IQWJ,2018-09-28,7
3c33cb3d-2cdb-45b5-8766-5833dceb51bb,Jennifer,Taylor,jennifer.t@example.com,Hyundai,Elantra,5NPD84LF4KH123456,2022-06-25,3
3c3b13c9-a2cd-4c07-a241-edc00f4236ca,Michael,Garcia,michael.garcia429@example.com,Mazda,Mazda3,62JZEJXH04QBOF5MU,2018-03-12,7
3c4cffd7-0714-40fc-8d1d-37722fe5cc5e,John,Thompson,john.thompson916@example.com,Kia,Sorento,BO9KJSGX0S5AV65DJ,2019-01-12,7
3cfe40b1-aa3a-4549-9cd4-3837a8991457,Michael,Miller,michael.miller975@example.com,BMW,5 Series,D05PTPYSUD7WNZ3NE,2018-03-08,7
3d0b8752-a5ea-4bf8-b823-83147e61a6a0,James,Taylor,james.taylor813@example.com,BMW,3 Series,UI8ERW3L27XC1K5JH,2023-09-27,2
3d9c0aff-2945-4286-9597-04f6f5dcd9b1,Amanda,Thomas,amanda.t@example.com,Subaru,Outback,4S4BSANC5M3123456,2021-04-18,4
3e1afb31-9e32-410f-9b7d-343538d875c5,Robert,Garcia,robert.garcia380@example.com,Ford,F-150,IBKTDUPO43ZX48LHP,2024-03-05,1
3e225adc-ae36-4e47-8bf9-fd9ef66e0f81,Sophia,Clark,sophia.clark639@example.com,Tesla,Model 3,G15WK96T7VUIA5UIF,2021-01-01,5
3e8c917c-5b41-42a5-8757-3ad07caba649,Emily,Williams,emily.w@example.com,Tesla,Model 3,5YJ3E1EA5KF123456,2022-01-05,4
3ea7dd7d-04f3-462f-9f45-ef17fdc5454a,Jane,Lee,jane.lee967@example.com,Hyundai,Sonata,DH5TPEI21XS8FIFDD,2023-02-02,3
3ee2a227-4f5f-4d8a-a521-80fa2dfd91cf,Sophia,Smith,sophia.smith221@example.com,Honda,Civic,35KQU118W7AE5A737,2021-11-22,4
3ef1bf08-6398-4446-97ab-2d55bb18f466,Emily,Clark,emily.clark702@example.com,Audi,A4,CYNSVTTHGITEH61QO,2023-06-08,2
3f00803e-3582-41d5-bd86-305af0c5e248,Michelle,Martin,michelle.martin234@example.com,Audi,A4,ZRKWVSMT2AXZQI3H2,2018-08-21,7
3f8b1f95-76f5-4872-ae5f-b55a392fce84,David,Doe,david.doe202@example.com,Honda,CR-V,7PWAL1GU5J2MZR30S,2017-05-30,8
3f962261-5710-4b4a-8abd-403dee33aea9,Brian,Lee,brian.lee893@example.com,Toyota,Corolla,IDKHU9LYV4DBIS265,2020-12-18,5
3fbeee3f-20c4-4b6e-a87a-35162008e621,Jane,Taylor,jane.taylor804@example.com,Audi,A6,YZJ3WH4N0OCQWGHEV,2020-06-09,5
3fc55bbe-0017-4415-afbf-1b381720c63e,Amanda,Miller,amanda.miller185@example.com,Kia,Sportage,TNU74NE3UBMSHHKJS,2017-11-08,8
402a97bd-0047-49a8-8c5a-f13a5eb56e38,Jennifer,Garcia,jennifer.garcia860@example.com,BMW,3 Series,X3GNYCESF6O7FOSJN,2018-09-29,7
4089da3a-a2d8-4699-8553-7cdf983f9a56,Lisa,Taylor,lisa.taylor691@example.com,Audi,A4,2VSTTQX0R2XAL001R,2018-01-14,8
40f77d00-6d35-48da-a87b-3df931ed61e9,Jennifer,Davis,jennifer.davis862@example.com,Hyundai,Elantra,MCO996TDGKZEW9DGQ,2024-05-29,1
4150060e-467e-44ec-a165-9bf7879222a6,Emily,Johnson,emily.johnson366@example.com,Honda,Accord,ZUX63Y9NCMJRFFDP8,2022-10-31,3
4151ad7e-4ab6-4978-9e55-cc02c3932eec,Daniel,Martin,daniel.martin979@example.com,Audi,A4,J0Z6MIM3PSPLMC6XZ,2022-07-02,3
418d827d-a21b-4c8a-a579-216374b9fc4d,Daniel,Garcia,daniel.garcia989@example.com,Kia,Sportage,HPPU0MEPW0JEF5D38,2017-12-21,8
41b2dd5d-d91a-4801-ae06-d46653ec5e36,Emily,Anderson,emily.anderson878@example.com,Nissan,Altima,2ZNY7NJ94L4UGP7SX,2021-09-14,4
41c92c8c-355c-47d2-b59e-0a41b1cd9cd3,David,Thompson,david.thompson113@example.com,Toyota,Camry,4EL03SMRSSKV4R5HX,2022-12-03,3
423c068e-68f1-4b36-b035-d5e7772dfac6,Andrew,Clark,andrew.clark289@example.com,Tesla,Model 3,CFA66O7NVGE3B4RIL,2019-04-23,6
4254ee67-e2bb-477c-b95d-02838e368696,John,Moore,john.moore814@example.com,Ford,F-150,EJD0RPKFDIQ1Q25UT,2020-05-01,5
426ed986-be84-4abd-9828-68e01731032f,Brian,Jackson,brian.jackson522@example.com,Kia,Sorento,6IPXG952OLELBTRNG,2019-05-20,6
42aea9b4-3a35-434f-b022-b8eb1c72ffc4,Daniel,Miller,daniel.miller319@example.com,Hyundai,Sonata,QC52WJVYTSF8PYXBR,2017-02-22,8
42e63f44-8460-48d3-9252-98e85b136dc0,David,Clark,david.clark409@example.com,Mazda,Mazda3,0DGORTRMCNAYB0U5Q,2022-11-15,3
42f2a97b-ca6c-4ab8-8b45-3146eccc93da,John,Davis,john.davis796@example.com,Ford,Explorer,Y5FHO9JC6SY6L58TK,2023-05-04,2
431c5477-8a7f-439c-99eb-656b88863ac6,James,Johnson,james.johnson265@example.com,Tesla,Model Y,Q84GCAFTI08HSNJMA,2020-04-09,5
438ab6c0-882e-4c4a-a517-329ddbd319d0,Daniel,Williams,daniel.williams416@example.com,Honda,Civic,AO4C3VFEKKEFU54X6,2024-01-21,2
43c03bc1-8a1c-4e4d-8eaa-63ff2394af8d,Kevin,Harris,kevin.harris309@example.com,Hyundai,Elantra,5T2NWXUZDIDN3BPXT,2022-05-21,3
43f2f948-34e5-40fa-94e2-b13d2364cfb4,Mark,Davis,mark.davis830@example.com,Audi,A6,90XS4GC2ERV5S4C6Z,2019-10-28,6
4429ac30-eb60-4af0-a195-0011954422e3,Chris,Miller,chris.miller360@example.com,Mazda,CX-5,HGDMMDEYVVIKZJYM2,2023-11-29,2
442cdb7d-cc98-485b-b49a-837c63870882,Andrew,Johnson,andrew.johnson43@example.com,Honda,Civic,Y8FE3YO6198C9TVID,2019-09-04,6
446d1dce-aefb-4f7f-a237-1d8a6bcb68e4,Michelle,Thompson,michelle.thompson278@example.com,Hyundai,Sonata,GJRTXPSAGY5PMBX5Z,2017-06-30,8
44bf2817-3fcd-4e05-aeaa-59dd03ba6f18,John,Thompson,john.thompson322@example.com,BMW,3 Series,729J42HL4IXEU73G9,2021-02-11,5
44e9f37f-cd0c-4a17-a350-8bb96cef6b0d,Chris,Wilson,chris.wilson291@example.com,Ford,Focus,KTY2D7MHR65N3QHYS,2018-11-02,7
451b650f-8af5-41a3-819f-1b09fda1d446,Laura,Thomas,laura.thomas650@example.com,BMW,3 Series,SL8RGVHI0GK5S6AAK,2019-07-31,6
457681c6-4d9e-4e04-96f6-dfa521f2583b,Sophia,Smith,sophia.smith622@example.com,Nissan,Altima,MIS8C92OS2UC6YHAP,2018-01-17,8
45dea626-e383-4490-89fd-f552a2659f16,Daniel,Harris,daniel.harris955@example.com,Nissan,Altima,A6UUW5UVHZG5CAGE1,2024-08-16,1
45e514ed-0855-42d3-ab60-2bc4096a79fe,Mark,Wilson,mark.wilson749@example.com,Kia,Sportage,47C8BVXMK88EWF8Q8,2024-06-09,1
462e3328-0dda-4e6c-bb13-60ea8a1f8bcb,David,Lee,david.lee264@example.com,Hyundai,Sonata,BQAP1Y1WSHGS8BWQ0,2018-03-24,7
46489bf3-2b97-42b5-ba2c-a6f4bf23e640,John,Doe,john.doe147@example.com,Nissan,Sentra,AF9YA8WC6QT5QVY44,2021-08-07,4
46a3a7d6-e93e-4be1-80be-2f5a46145305,Emily,Thomas,emily.thomas189@example.com,Tesla,Model S,SG82E7P05WZRF6DNC,2019-11-11,6
472a4264-dbd7-4cbd-8bfc-4da539f4b059,James,Williams,james.williams166@example.com,Kia,Sorento,37XKYLCBWTDYWLEQG,2024-06-22,1
474d0dbd-7c10-4af3-9ec8-05ef2b3b1842,Daniel,Clark,daniel.clark811@example.com,BMW,5 Series,5QFKX3YTDSV61VMYP,2021-02-16,5
4764a168-b47a-4237-bd40-c76772ad30f3,Lisa,Martin,lisa.martin311@example.com,Nissan,Sentra,GEWDQ82ZZJOFTXB3K,2023-10-15,2
4798877a-3eea-45b1-8288-3427438f5b9d,Daniel,Williams,daniel.williams229@example.com,Kia,Sorento,2EDVHW2UWG54GMHMR,2020-08-05,5
47a78ec0-3441-44da-aca4-4178714fde8c,Michelle,Jackson,michelle.jackson238@example.com,Mazda,CX-5,RNLV2E0UP04H788M6,2020-12-25,5
47aca228-92e8-437c-ba50-ed2bc1b6dd1c,Sophia,Clark,sophia.clark838@example.com,Mazda,CX-5,JNDHCLS1PU9PJ0J7K,2017-08-25,8
